Date,SPY,AAPL,GOOGL,NVDA
2022-01-12,450.77911376953125,172.70103454589844,140.91964721679688,27.952510833740234
2022-01-13,444.5680236816406,169.41488647460938,138.08644104003906,26.5308780670166
2022-01-14,444.74981689453125,170.2806854248047,138.97669982910156,26.89726448059082
2022-01-18,436.8734130859375,167.06341552734375,135.50677490234375,25.8599910736084
2022-01-19,432.3371887207031,163.5509033203125,134.6284637451172,25.02537727355957
2022-01-20,427.5520324707031,161.85861206054688,132.82598876953125,24.109899520874023
2022-01-21,419.158935546875,159.79249572753906,129.88067626953125,23.33519172668457
2022-01-24,420.93890380859375,159.0152130126953,130.33154296875,23.333192825317383
2022-01-25,415.7997131347656,157.2048797607422,126.47650909423828,22.28693199157715
2022-01-26,414.756591796875,157.11630249023438,128.76620483398438,22.734189987182617
2022-01-27,412.70855712890625,156.65391540527344,128.53904724121094,21.907562255859375
2022-01-28,422.9583435058594,167.58480834960938,132.8693389892578,22.802078247070312
2022-01-31,430.5762023925781,171.96310424804688,134.81478881835938,24.445343017578125
2022-02-01,433.4856262207031,171.79583740234375,137.14682006835938,24.59709358215332
2022-02-02,437.6965026855469,173.0060272216797,147.46542358398438,25.200090408325195
2022-02-03,427.40850830078125,170.11341857910156,142.57315063476562,23.90823745727539
2022-02-04,429.4182434082031,169.82772827148438,142.7754364013672,24.278621673583984
2022-02-07,428.0401916503906,169.1085968017578,138.69822692871094,24.68694496154785
2022-02-08,431.56195068359375,172.23147583007812,138.89549255371094,25.066312789916992
2022-02-09,437.8783264160156,173.659912109375,141.08056640625,26.660659790039062
2022-02-10,430.0116271972656,169.56175231933594,138.11929321289062,25.78112030029297
2022-02-11,421.53228759765625,166.13348388671875,133.79747009277344,23.909236907958984
2022-02-14,420.1542053222656,166.36990356445312,135.03646850585938,24.226709365844727
2022-02-15,426.92999267578125,170.22177124023438,136.1150665283203,26.45100975036621
2022-02-16,427.40850830078125,169.98538208007812,137.240478515625,26.466981887817383
2022-02-17,418.2784423828125,166.36990356445312,132.0602569580078,24.466310501098633
2022-02-18,415.5700988769531,164.81338500976562,129.93199157714844,23.60274887084961
2022-02-22,411.11029052734375,161.877685546875,129.34461975097656,23.351160049438477
2022-02-23,403.8177490234375,157.69085693359375,127.12715148925781,22.34982681274414
2022-02-24,409.8948669433594,160.32113647460938,132.2117156982422,23.708566665649414
2022-02-25,418.93878173828125,162.3998260498047,133.9738311767578,24.116893768310547
2022-02-28,417.8669128417969,162.66575622558594,134.56918334960938,24.34450912475586
2022-03-01,411.5026550292969,160.7743377685547,133.57725524902344,23.438018798828125
2022-03-02,419.0727844238281,164.0843963623047,134.08543395996094,24.18390464782715
2022-03-03,416.9864501953125,163.75929260253906,133.4158477783203,23.678661346435547
2022-03-04,413.59857177734375,160.74476623535156,131.43003845214844,22.901819229125977
2022-03-07,401.4059753417969,156.9323272705078,125.92202758789062,21.320180892944336
2022-03-08,398.3627014160156,155.0999298095703,126.64540100097656,21.481935501098633
2022-03-09,409.04315185546875,160.52804565429688,132.93807983398438,22.979700088500977
2022-03-10,407.196044921875,156.1638946533203,131.951171875,22.624235153198242
2022-03-11,402.0185852050781,152.43020629882812,129.4014129638672,22.067068099975586
2022-03-14,399.08038330078125,148.3813018798828,125.49606323242188,21.2982120513916
2022-03-15,407.8564453125,152.7848663330078,128.7313232421875,22.938762664794922
2022-03-16,416.9002990722656,157.21798706054688,132.79908752441406,24.459497451782227
2022-03-17,422.1160583496094,158.232666015625,133.3555908203125,24.72909164428711
2022-03-18,426.7394714355469,161.542724609375,135.63380432128906,26.413576126098633
2022-03-21,426.61468505859375,162.9219207763672,135.60989379882812,26.69416046142578
2022-03-22,431.60662841796875,166.31080627441406,139.36280822753906,26.48447036743164
2022-03-23,426.0482177734375,167.68014526367188,137.7760467529297,25.595802307128906
2022-03-24,432.4706726074219,171.4827880859375,141.06065368652344,28.108047485351562
2022-03-25,434.5826721191406,172.12310791015625,141.16128540039062,27.650732040405273
2022-03-28,437.67388916015625,172.9900360107422,140.944580078125,28.176942825317383
2022-03-29,443.0882568359375,176.30010986328125,141.9907684326172,28.613296508789062
2022-03-30,440.352294921875,175.12779235839844,141.4258270263672,27.648733139038086
2022-03-31,433.57470703125,172.0147247314453,138.56520080566406,27.24534034729004
2022-04-01,434.8034973144531,171.7191925048828,139.64427185058594,26.672189712524414
2022-04-04,438.5282897949219,175.78781127929688,142.455078125,27.31922149658203
2022-04-05,432.989013671875,172.45803833007812,140.08319091796875,25.89235496520996
2022-04-06,428.65948486328125,169.2760467529297,136.0548095703125,24.37062644958496
2022-04-07,430.81939697265625,169.58143615722656,135.39767456054688,24.171926498413086
2022-04-08,429.6674499511719,167.56190490722656,132.8060760498047,23.08454704284668
2022-04-11,422.3234558105469,163.2864227294922,128.3582000732422,21.884336471557617
2022-04-12,420.7586669921875,165.1680145263672,127.2531967163086,21.471952438354492
2022-04-13,425.5778503417969,167.86729431152344,129.42481994628906,22.169906616210938
2022-04-14,420.2787170410156,162.833251953125,126.27226257324219,21.226318359375
2022-04-18,420.4514465332031,162.6165313720703,127.21533966064453,21.75053596496582
2022-04-19,427.23870849609375,164.91188049316406,129.53941345214844,22.164918899536133
2022-04-20,426.921875,164.74440002441406,127.5775146484375,21.449983596801758
2022-04-21,420.5378723144531,163.9464569091797,124.3636703491211,20.152923583984375
2022-04-22,408.9986877441406,159.38528442382812,119.20337677001953,19.485918045043945
2022-04-25,411.3698425292969,160.45909118652344,122.62945556640625,19.872343063354492
2022-04-26,399.45623779296875,154.46945190429688,118.22144317626953,18.76000213623047
2022-04-27,400.5794677734375,154.2428741455078,113.88166809082031,18.387556076049805
2022-04-28,410.6978454589844,161.20777893066406,118.09439849853516,19.752519607543945
2022-04-29,395.5202331542969,155.30679321289062,113.69732666015625,18.51935577392578
2022-05-02,397.90106201171875,155.6122283935547,116.16190338134766,19.50389289855957
2022-05-03,399.72509765625,157.109619140625,116.91018676757812,19.572784423828125
2022-05-04,411.8978576660156,163.5524139404297,121.81939697265625,20.303695678710938
2022-05-05,397.2578125,154.4398956298828,116.08468627929688,18.815916061401367
2022-05-06,394.88665771484375,155.16995239257812,115.32842254638672,18.647165298461914
2022-05-09,382.24346923828125,150.01998901367188,112.1046142578125,16.924739837646484
2022-05-10,383.1266174316406,152.43710327148438,113.98180389404297,17.56877899169922
2022-05-11,377.0401916503906,144.53457641601562,113.1921615600586,16.60521697998047
2022-05-12,376.64666748046875,140.64744567871094,112.43640899658203,16.150890350341797
2022-05-13,385.65142822265625,145.13641357421875,115.63133239746094,17.67961311340332
2022-05-16,384.086669921875,143.58746337890625,114.03162384033203,17.238269805908203
2022-05-17,391.9874572753906,147.23782348632812,116.05229949951172,18.14990997314453
2022-05-18,376.1858215332031,138.93080139160156,111.49532318115234,16.91275405883789
2022-05-19,373.8818664550781,135.50735473632812,109.98529815673828,17.098482131958008
2022-05-20,374.0450439453125,135.74411010742188,108.5146255493164,16.669118881225586
2022-05-23,381.04345703125,141.19007873535156,111.0853042602539,16.87281608581543
2022-05-24,378.1346130371094,138.47695922851562,105.58724212646484,16.12992286682129
2022-05-25,381.4754333496094,138.63482666015625,105.4228286743164,16.949703216552734
