Date,AAPL,SPY,NVDA,AMZN
2024-06-03,193.38006591796875,522.734619140625,114.96222686767578,178.33999633789062
2024-06-04,193.69898986816406,523.3189697265625,116.39875030517578,179.33999633789062
2024-06-05,195.21389770507812,529.5386962890625,122.3997802734375,181.27999877929688
2024-06-06,193.8285675048828,529.5287475585938,120.958251953125,185.0
2024-06-07,196.23046875,528.8850708007812,120.8482894897461,184.3000030517578
2024-06-10,192.4730987548828,530.5191650390625,121.74999237060547,187.05999755859375
2024-06-11,206.45611572265625,531.7968139648438,120.88021087646484,187.22999572753906
2024-06-12,212.35630798339844,536.1644897460938,125.16915130615234,186.88999938964844
2024-06-13,213.52236938476562,537.2440185546875,129.5780792236328,183.8300018310547
2024-06-14,211.77822875976562,537.5709228515625,131.84751892089844,183.66000366210938
2024-06-17,215.94422912597656,541.849365234375,130.94773864746094,184.05999755859375
2024-06-18,213.5721893310547,543.22607421875,135.54660034179688,182.80999755859375
2024-06-20,208.97763061523438,541.7503051757812,130.74778747558594,186.10000610351562
2024-06-21,206.79498291015625,541.0240478515625,126.53881072998047,189.0800018310547
2024-06-24,207.44281005859375,539.2653198242188,118.08089447021484,185.57000732421875
2024-06-25,208.36968994140625,541.342041015625,126.05892944335938,186.33999633789062
2024-06-26,212.5356903076172,542.0177001953125,126.36885833740234,193.61000061035156
2024-06-27,213.3828582763672,542.8721313476562,123.95944213867188,197.85000610351562
2024-06-28,209.9144744873047,540.73583984375,123.50955963134766,193.25
2024-07-01,216.02395629882812,541.8487548828125,124.2693862915039,197.1999969482422
2024-07-02,219.53216552734375,545.4952392578125,122.6397705078125,200.0
2024-07-03,220.80789184570312,547.9296264648438,128.24839782714844,197.58999633789062
2024-07-05,225.5818328857422,551.0891723632812,125.79900360107422,200.0
2024-07-08,227.056884765625,551.72509765625,128.16839599609375,199.2899932861328
2024-07-09,227.9139862060547,552.2616577148438,131.34764099121094,199.33999633789062
2024-07-10,232.19960021972656,557.7264404296875,134.87677001953125,199.7899932861328
2024-07-11,226.80772399902344,552.9173583984375,127.36861419677734,195.0500030517578
2024-07-12,229.76776123046875,556.4049072265625,129.20816040039062,194.49000549316406
2024-07-15,233.61483764648438,557.9351196289062,128.40835571289062,192.72000122070312
2024-07-16,234.03343200683594,561.2437133789062,126.32887268066406,193.02000427246094
2024-07-17,228.1133270263672,553.3744506835938,117.96092987060547,187.92999267578125
2024-07-18,223.4290771484375,549.121826171875,121.06016540527344,183.75
2024-07-19,223.55862426757812,545.475341796875,117.90093994140625,183.1300048828125
2024-07-22,223.20980834960938,551.0991821289062,123.50955963134766,182.5500030517578
2024-07-23,224.25628662109375,550.2346801757812,122.5597915649414,186.41000366210938
2024-07-24,217.80796813964844,537.7650146484375,114.22184753417969,180.8300018310547
2024-07-25,216.76148986816406,534.9630737304688,112.25232696533203,179.85000610351562
2024-07-26,217.2299041748047,540.9544677734375,113.03214263916016,182.5
2024-07-29,217.50897216796875,541.2724609375,111.5625,183.1999969482422
2024-07-30,218.0670928955078,538.5300903320312,103.7044448852539,181.7100067138672
